Label,PRESSURE_ZONE,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,shallow_main,Condition_score,OVERSIZED,CLEANED,Shape__Length,Installation_Month,Installation_Year,Break_Time
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,6,39,N,N,9.35,N,Y,99.0334255432141,6,2006,18.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,6,39,N,N,9.35,N,Y,11.1005055289722,6,2006,18.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,2,N,N,3.83,N,Y,9.06405985340987,1,1960,53.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,2,N,N,7.75,N,N,128.150667235783,9,2011,-9.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,2,N,N,9.35,N,N,98.2378945014282,9,2011,13.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,7,1,18,N,N,9.35,N,N,5.08080501716503,7,2012,12.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,46,N,N,9.35,N,N,62.8379692210488,1,2015,9.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,2,0,N,Y,3.25,N,N,201.442777334882,1,1951,59.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,17,N,N,9.1,N,N,5.41913347331654,6,1988,36.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,12,N,N,5.45,N,N,314.570812394814,1,1967,36.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,12,N,N,5.45,N,N,314.570812394814,1,1967,49.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,26,N,N,9.35,N,Y,225.70515401851,6,2002,22.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,6,8,N,N,8.5,N,Y,3.04733105529306,1,1975,49.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,40,N,N,9.35,N,N,7.45890000265006,6,2005,19.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,40,N,N,9.35,N,N,41.1943000152424,6,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,23,N,N,9.35,N,N,133.630908919364,6,2004,20.0
0,KIT 2W,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,5,38,N,N,9.1,N,N,24.8778256134529,6,1994,30.0
1,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,2,14,N,Y,4.5,N,N,108.817607134249,1,1949,65.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,28,N,N,9.1,N,N,35.1001475689804,6,1991,33.0
0,KIT 5,TREATED,450,DI,NO,NONE,PURCHASED,REGION,N,7,6,0,N,N,8.5,N,Y,250.218854400289,1,1979,45.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,4,N,N,8.5,N,N,5.48022944019709,6,1965,59.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,10,N,N,9.1,N,Y,12.9971451811469,1,1986,38.0
0,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,10,N,N,9.1,N,Y,50.4660985984122,1,1986,38.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,5,2,33,N,N,9.35,N,N,186.080745226041,11,2011,13.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,38,N,N,9.35,N,N,8.82560004021778,9,1997,27.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,12,N,N,8.5,N,Y,11.4085815634595,11,1976,48.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,23B,N,N,8.5,N,Y,76.0036485033217,1,1965,59.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,15,N,N,9.35,N,N,126.079355120591,6,2001,23.0
1,KIT 6,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,7,6,8,N,N,6.9,N,Y,219.027912797563,1,1975,36.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,6,11,N,N,8.5,N,Y,113.964219486492,1,1975,49.0
0,KIT 6,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,6,6,N,N,9.1,N,N,66.998796819092,1,1985,39.0
0,KIT 6,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,6,7,N,N,9.1,N,N,10.8620841467792,1,1985,39.0
0,KIT 4,TREATED,200,CI,NO,NONE,DONATED,KITCHENER,N,6,5,8,N,N,7.75,N,N,7.56824051418382,1,1953,71.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,13.6678083270091,9,1997,27.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,0,3,5,N,N,7.85,N,N,1.77861811516194,1,1971,53.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,3,5,N,N,6.65,N,N,321.771498164413,1,1971,36.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,15,N,N,9.35,N,N,0.994316595892316,5,2012,12.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,13,N,N,9.35,N,N,6.11152992758254,5,2012,12.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,8,2,22,N,N,8.5,N,N,8.93396180545908,1,1976,48.0
0,KIT 4,TREATED,450,AC,NO,NONE,DONATED,KITCHENER,N,7,1,23,N,N,8.7,N,N,290.24305316,1,1969,55.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,2,39,N,N,3.83,N,N,11.0587234787877,1,1957,58.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,2,0,N,N,1.7,N,N,92.1192468912947,1,1957,56.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,1,7,N,N,4.9,N,N,208.132080229128,1,1966,33.0
0,KIT 2E,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,25,N,N,9.35,N,N,12.3586105668984,6,1998,26.0
0,KIT 2E,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,25,N,N,9.35,N,N,31.4633559289975,6,1998,26.0
0,KIT 6,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,5,N,N,9.35,N,Y,0.30422097269603,6,2002,22.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,3,8,N,N,9.1,N,N,5.97167889318782,1,1987,37.0
1,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,4,1,N,N,6.1,N,Y,194.366993886072,1,1964,55.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,16,N,N,9.1,N,Y,6.88473322092385,1,1988,36.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,16,N,N,9.1,N,Y,18.0397324763091,1,1988,36.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,35,N,N,9.35,N,Y,142.584552415211,6,1994,30.0
0,KIT 5,TREATED,450,AC,NO,NONE,PURCHASED,REGION,N,7,3,0,N,N,8.5,Y,N,102.756800426116,1,1952,72.0
0,KIT 4,TREATED,450,DI,NO,NONE,DONATED,DUAL CITY AND REGION,N,8,3,0,N,N,8.5,N,N,3.15224170491368,1,1965,59.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,21,N,N,9.35,N,N,41.6633812992965,6,2006,18.0
0,KIT 5,TREATED,300,PVC,NO,NONE,PURCHASED,REGION,N,7,6,41,N,N,9.35,N,Y,245.476998275746,6,2002,22.0
0,KIT 2EA,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,139.14915938517,6,2007,17.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,7.49979626469893,6,2005,19.0
0,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,7,4,14,N,N,7.75,N,Y,1.05722392669425,7,1960,64.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,23,N,N,9.35,N,N,79.4154244381289,6,2003,21.0
0,KIT 4,TREATED,150,CI,NO,NONE,PURCHASED,KITCHENER,N,7,2,40,N,N,7.75,N,N,2.73657395201072,1,1927,97.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,8.5,N,N,3.63967680619601,11,1974,50.0
1,KIT 4,TREATED,200,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,28,N,N,6.1,N,N,239.951066711253,1,1976,44.0
1,KIT 4,TREATED,600,CPP,NO,NONE,PURCHASED,REGION,N,9,1,22,N,N,9.15,N,N,300.146145287467,6,2006,-9.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,2,23,N,N,9.1,N,N,8.17154387820317,6,1991,33.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,3,13,N,N,9.1,N,N,77.4988801429824,1,1990,34.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,3,13,N,N,9.1,N,N,119.363470961067,1,1990,34.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,3,N,N,7.35,N,N,95.6030103424304,7,2001,-1.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,0,3,0,N,N,8.5,N,N,4.75046313007274,1,1980,44.0
0,KIT 2E,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,5,21,N,N,8.5,N,N,5.32927996764638,1,1979,45.0
0,KIT 2E,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,5,21,N,N,8.5,N,N,152.706805301895,1,1979,45.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,5,38,N,N,9.35,N,N,13.8498403594217,4,2001,23.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,39,N,N,9.35,N,Y,2.35864597821739,6,2006,18.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,6,N,N,9.35,N,N,116.094542617975,2,2007,17.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,8,N,N,9.35,N,N,14.766165714267,8,2010,14.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,8,N,N,9.35,N,N,99.2006551526533,8,2010,14.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,18,N,N,9.1,N,N,4.554341612205,6,1988,36.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,3,18,N,N,9.1,N,N,205.36305911881,6,1988,36.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,7,2,12,N,N,3.83,N,N,57.0882462403856,1,1925,77.0
0,KIT 4,TREATED,100,CI,NO,NONE,DONATED,KITCHENER,N,5,1,5,N,N,7.85,N,N,61.4895505561226,1,1963,61.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,32,N,N,8.5,N,N,10.6680856089978,1,1976,48.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,32,N,N,8.5,N,N,170.528427128374,1,1976,48.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,20,N,N,3.95,N,Y,91.2569811827488,1,1958,40.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,4,20,N,N,3.95,N,Y,91.2569811827488,1,1958,58.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,23,N,N,9.1,N,N,12.3507520773568,6,1995,29.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,14,N,N,8.5,N,Y,76.6199706222975,1,1965,59.0
1,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,5,19,N,N,5.3,N,N,15.066302900042,1,1989,8.0
1,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,7,4,13,N,Y,5.25,N,N,123.726640298024,1,1965,52.0
0,KIT 2W,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,5,32,N,N,8.5,N,N,246.078085563082,1,1976,48.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,5,32,N,N,8.5,N,N,6.05321706095865,2,1979,45.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,5,30,N,N,9.1,N,N,132.702419456343,1,1993,31.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,124.45042287531,6,2005,19.0
1,RAW NO ZONE,UNTREATED,1200,CPP,NO,NONE,DONATED,REGION,N,0,6,0,N,N,8.95,N,Y,1998.42790969039,1,1989,8.0
1,RAW NO ZONE,UNTREATED,1200,CPP,NO,NONE,DONATED,REGION,N,0,3,0,N,N,8.95,N,N,6846.53769931369,1,1989,31.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,5,13,N,N,5.75,N,N,82.0032693770785,8,2008,-6.0
0,KIT 4,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,7,5,22,N,N,8.5,N,N,5.52706229555313,1,1971,53.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,18,N,N,9.35,N,N,131.682213010521,6,2003,21.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,4,22,N,N,8.5,N,Y,136.203981458887,1,1977,47.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,18,N,N,9.35,N,N,88.241443305827,12,2003,21.0
0,KIT 5,TREATED,200,PVC,NO,NONE,PURCHASED,REGION,N,0,6,41,N,N,9.35,N,Y,0.528540083896186,6,2002,22.0
0,KIT 6,TREATED,300,PVC,NO,NONE,PURCHASED,REGION,N,0,6,41,N,N,9.35,N,Y,8.30580736537829,6,2002,22.0
1,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,4,4,N,N,7.75,N,Y,124.003736502679,1,1958,65.0
0,KIT 4,TREATED,600,DI,NO,NONE,PURCHASED,REGION,N,6,4,11,N,N,8.5,N,N,220.071222625312,1,1978,46.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,1,17,N,N,9.35,N,N,29.8220328993581,6,2008,16.0
0,BRIDGEPORT,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,5,2,48,N,N,8.5,N,N,4.57229924668736,1,1964,60.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,40.1705796278154,6,2004,20.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,3.56314502020793,6,2004,20.0
0,KIT 2W,TREATED,250,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,36,N,N,9.35,N,N,138.641090690493,4,2004,20.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,5,36,N,N,9.35,N,N,5.75726083447136,6,2001,23.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,25,N,N,9.1,N,N,2.43093609325689,1,1992,32.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,1,4,N,N,8.5,N,N,16.1014195130532,7,1968,56.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,31,N,N,9.35,N,Y,195.442497922439,6,2011,13.0
0,BRIDGEPORT,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,47,N,N,8.5,N,N,109.486346535831,7,1981,43.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,11.5400918678731,9,1995,29.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,3.70331129617076,6,1981,43.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,0,4,7,N,N,7.75,N,Y,0.709417543081862,6,1958,66.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,8,N,N,7.75,N,Y,49.7729832871483,6,1958,66.0
0,KIT 6,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,6,5,N,N,9.1,N,Y,14.8794068004222,3,1989,35.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,21,N,N,9.35,N,N,133.960098023525,8,1996,28.0
0,KIT 2E,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,5,21,N,N,9.1,N,N,83.6617629377627,1,1986,38.0
0,KIT 2E,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,5,5,21,N,N,9.1,N,N,197.991164024052,1,1986,38.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,5,24,N,N,9.35,N,N,94.1110043495053,6,2000,24.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,5,24,N,N,8.95,N,N,211.848573068915,6,2000,-1.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,5,24,N,N,5.55,N,N,49.4398709461667,6,2000,8.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,78.939300882012,11,1996,28.0
0,KIT 4,TREATED,50,PVC,NO,NONE,DONATED,KITCHENER,N,5,5,24,N,N,9.35,N,N,3.32772632618896,1,2006,18.0
1,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,2,6,N,N,5.3,N,N,89.9619644009744,6,1979,40.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,9.1,N,N,2.45785718307904,6,1985,39.0
0,KIT 5,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,4.2830588055572,11,2013,11.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,14,N,N,8.5,N,Y,12.1790147473697,1,1970,54.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,8.5,N,Y,1.19503432559123,6,1980,44.0
0,KIT 6,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,2,N,N,9.1,N,Y,21.3309088635797,1,1985,39.0
0,KIT 2W,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,5,38,N,N,8.5,N,N,0.600237284828341,1,1971,53.0
0,KIT 2E,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,5,20,N,N,8.5,N,N,5.17494740499098,8,1972,52.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,6,2,15,N,N,8.5,N,N,79.8211993869498,8,1979,45.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,22,N,N,8.5,N,Y,0.609583464621625,1,1966,58.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,18,N,N,9.35,N,Y,71.2586617422687,6,1999,25.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,3.97091672015052,1,2008,16.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,3.22036635212232,1,2008,16.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,15,N,N,9.35,N,N,7.98043542091202,10,1998,26.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,1,30,N,Y,3.6,N,N,95.0229008265621,8,1975,33.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,27,N,N,9.35,N,Y,9.37742918542676,1,1995,29.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,3,14,N,N,8.5,N,N,129.850681460232,6,1974,50.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,27,N,N,9.35,N,Y,4.9320259525493,1,1994,30.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,8,3,15,N,N,9.35,N,N,83.9099937702103,6,2001,23.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,3,15,N,N,9.35,N,N,11.7773071362196,6,2001,23.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,0,1,24,N,N,8.5,N,N,4.23938231555861,10,1966,58.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,36,N,N,9.35,N,Y,147.784351102942,6,1999,25.0
0,KIT 6,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,6,34,N,N,9.35,N,Y,94.6243904123311,6,2001,23.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,3,13,N,N,9.1,N,N,48.6515571345631,1,1991,33.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,3,13,N,N,9.1,N,N,100.050776916329,1,1991,33.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,3,13,N,N,9.1,N,N,23.1087694844262,8,1987,37.0
0,KIT 4,TREATED,50,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,5,29,N,N,9.35,N,N,1.46189077797226,6,2000,24.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,14,N,N,8.5,N,N,13.792689102383,1,1972,52.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,2,24,N,N,9.35,N,N,5.91439067441283,6,2003,21.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,8,N,N,9.35,N,N,1.6658744917482,6,2003,21.0
0,KIT 5,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,6,33,N,N,9.1,N,Y,0.900926811565706,1,1989,35.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,14,N,N,9.35,N,N,5.85817849135069,5,2012,12.0
0,KIT 5,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,6,38,N,N,9.1,N,Y,17.9141479196651,1,1985,39.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,171.895458223131,1,1997,27.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,7.64408912949658,6,1999,25.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,2,N,N,4.55,N,N,301.953636273576,1,1958,54.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,2,N,N,4.55,N,N,301.953636273576,1,1958,45.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,4,1,2,N,N,4.55,N,N,301.953636273576,1,1958,60.0
0,KIT 4A,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,2,43,N,N,9.35,N,N,3.24969751562705,6,2000,24.0
0,KIT 4A,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,2,43,N,N,9.35,N,N,1.59538412336227,6,2000,24.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,30,N,N,9.35,N,Y,3.72635589515623,11,1996,28.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,7,N,Y,4.9,N,N,269.90713531535,1,1953,44.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,24,N,N,7.85,N,N,187.195515281075,1,1965,59.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,30,N,N,9.35,N,Y,115.392594687473,9,2010,14.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,3,17,N,N,9.35,N,N,15.9414301652768,6,2000,24.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,3,17,N,N,9.35,N,N,10.7853690704106,6,2000,24.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,7,5,18,N,N,9.35,N,N,192.430114513661,6,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,18,N,N,9.35,N,N,9.76072366195004,6,2005,19.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,3,0,N,N,9.35,N,N,3.14904965510494,1,1995,29.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,14,N,N,8.5,N,N,5.15190822843258,1,1972,52.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,3,11,N,N,8.5,N,N,10.2105679918893,12,1978,46.0
0,KIT 4,TREATED,150,DI,NO,NONE,PURCHASED,KITCHENER,N,5,4,12,N,N,9.1,N,Y,177.363613431129,3,1987,37.0
0,KIT 6,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,73.2314647276479,12,2007,17.0
1,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,47,N,N,4.65,N,N,177.477258282478,1,1964,42.0
0,BRIDGEPORT,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,2,47,N,N,7.85,N,N,0.634014510579245,1,1964,60.0
0,BRIDGEPORT,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,7,2,46,N,N,7.85,N,N,175.954790759346,1,1964,60.0
0,BRIDGEPORT,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,2,46,N,N,9.1,N,N,2.93931590985333,11,1992,32.0
0,KIT 6,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,26.0642572867179,10,2006,18.0
